Customer_ID,Customer_Name,City,Category,Product,Price,Quantity,Order_Date,Payment_Mode,Total_Sales
1332,Amit,Mumbai,Furniture,Table,6530,5,2026-11-28,UPI,32650
1333,Vishal,Delhi,Grocery,Rice,88,1,2026-11-29,UPI,88
1334,Amit,Delhi,Clothing,Shoes,1260,1,2026-11-30,Credit Card,1260
1335,Sneha,Pune,Furniture,Bed,21070,3,2026-12-01,Cash,63210
1336,Sneha,Mumbai,Grocery,Oil,163,4,2026-12-02,Cash,652
1337,Sneha,Pune,Clothing,Jeans,1856,5,2026-12-03,Credit Card,9280
1338,Amit,Mumbai,Electronics,Mobile,28760,1,2026-12-04,Credit Card,28760
1339,Rahul,Nanded,Clothing,Jeans,880,1,2026-12-05,Cash,880
1340,Rahul,Delhi,Furniture,Bed,26523,2,2026-12-06,Debit Card,53046
1341,Priya,Mumbai,Grocery,Oil,150,4,2026-12-07,Cash,600
1342,Priya,Delhi,Clothing,Shoes,1721,5,2026-12-08,Cash,8605
1343,Priya,Nanded,Clothing,Shoes,2771,3,2026-12-09,Cash,8313
1344,Vishal,Nanded,Grocery,Oil,197,3,2026-12-10,Debit Card,591
1345,Rahul,Pune,Clothing,Jeans,2730,4,2026-12-11,UPI,10920
1346,Vishal,Delhi,Clothing,Jacket,3619,3,2026-12-12,UPI,10857
1347,Amit,Mumbai,Grocery,Tea,491,5,2026-12-13,UPI,2455
1348,Sneha,Delhi,Grocery,Coffee,409,3,2026-12-14,Debit Card,1227
1349,Vishal,Mumbai,Grocery,Rice,71,5,2026-12-15,Debit Card,355
1350,Sneha,Nanded,Furniture,Sofa,16162,5,2026-12-16,Cash,80810
1351,Amit,Delhi,Grocery,Oil,149,4,2026-12-17,UPI,596
1352,Priya,Delhi,Furniture,Bed,26961,3,2026-12-18,Credit Card,80883
1353,Rahul,Pune,Clothing,T-Shirt,1397,1,2026-12-19,Credit Card,1397
1354,Rahul,Delhi,Furniture,Table,7363,3,2026-12-20,Debit Card,22089
1355,Rahul,Nanded,Electronics,Headphones,6339,3,2026-12-21,Credit Card,19017
1356,Vishal,Nanded,Clothing,Jacket,4728,3,2026-12-22,UPI,14184
1357,Vishal,Mumbai,Grocery,Oil,124,4,2026-12-23,Credit Card,496
1358,Priya,Nanded,Furniture,Sofa,49970,2,2026-12-24,UPI,99940
1359,Priya,Mumbai,Electronics,Mobile,44525,4,2026-12-25,UPI,178100
1360,Rahul,Mumbai,Grocery,Coffee,250,5,2026-12-26,UPI,1250
1361,Amit,Nanded,Clothing,Jeans,1842,3,2026-12-27,Credit Card,5526
1362,Rahul,Mumbai,Clothing,T-Shirt,960,3,2026-12-28,Debit Card,2880
1363,Sneha,Mumbai,Electronics,Laptop,67779,3,2026-12-29,Credit Card,203337
1364,Rahul,Pune,Furniture,Chair,2758,4,2026-12-30,Debit Card,11032
1365,Vishal,Nanded,Grocery,Coffee,173,1,2026-12-31,Cash,173
1366,Priya,Mumbai,Clothing,Jacket,3215,3,2027-01-01,Cash,9645
1367,Sneha,Pune,Grocery,Rice,113,5,2027-01-02,Cash,565
1368,Sneha,Pune,Electronics,Mobile,47899,2,2027-01-03,Credit Card,95798
1369,Priya,Mumbai,Grocery,Rice,65,1,2027-01-04,Credit Card,65
1370,Priya,Pune,Clothing,Jeans,1307,4,2027-01-05,UPI,5228
1371,Rahul,Delhi,Electronics,Headphones,4855,1,2027-01-06,Debit Card,4855
1372,Amit,Mumbai,Furniture,Chair,2130,5,2027-01-07,Credit Card,10650
1373,Priya,Mumbai,Furniture,Sofa,22873,1,2027-01-08,Debit Card,22873
1374,Rahul,Mumbai,Electronics,Tablet,15537,4,2027-01-09,Credit Card,62148
1375,Rahul,Nanded,Clothing,Jacket,3403,2,2027-01-10,UPI,6806
1376,Sneha,Mumbai,Electronics,Headphones,5808,4,2027-01-11,Credit Card,23232
1377,Rahul,Nanded,Furniture,Chair,4033,1,2027-01-12,Credit Card,4033
1378,Sneha,Nanded,Electronics,Mobile,45218,3,2027-01-13,Cash,135654
1379,Sneha,Mumbai,Grocery,Oil,162,1,2027-01-14,Cash,162
1380,Vishal,Nanded,Electronics,Headphones,6922,2,2027-01-15,Debit Card,13844
1381,Amit,Nanded,Clothing,Shoes,2865,5,2027-01-16,UPI,14325
1382,Vishal,Mumbai,Electronics,Laptop,54801,1,2027-01-17,UPI,54801
1383,Sneha,Mumbai,Electronics,Headphones,3034,5,2027-01-18,Debit Card,15170
1384,Rahul,Mumbai,Furniture,Table,3744,1,2027-01-19,Debit Card,3744
1385,Amit,Delhi,Electronics,Mobile,42461,4,2027-01-20,UPI,169844
1386,Sneha,Nanded,Electronics,Laptop,73395,3,2027-01-21,Debit Card,220185
1387,Sneha,Mumbai,Clothing,Jeans,1251,1,2027-01-22,Cash,1251
1388,Priya,Mumbai,Clothing,Jeans,1138,1,2027-01-23,Cash,1138
1389,Vishal,Mumbai,Grocery,Rice,171,4,2027-01-24,Debit Card,684
1390,Amit,Nanded,Electronics,Mobile,18168,5,2027-01-25,Debit Card,90840
1391,Sneha,Delhi,Grocery,Tea,186,5,2027-01-26,Cash,930
1392,Rahul,Delhi,Furniture,Chair,4030,2,2027-01-27,Credit Card,8060
1393,Amit,Delhi,Clothing,Shoes,3212,5,2027-01-28,Cash,16060
1394,Priya,Mumbai,Furniture,Bed,21546,2,2027-01-29,Credit Card,43092
1395,Sneha,Delhi,Clothing,Jeans,1201,3,2027-01-30,Debit Card,3603
1396,Vishal,Nanded,Furniture,Sofa,48871,5,2027-01-31,UPI,244355
1397,Priya,Pune,Furniture,Sofa,15115,5,2027-02-01,Debit Card,75575
1398,Vishal,Mumbai,Clothing,Jacket,1820,5,2027-02-02,Cash,9100
1399,Priya,Nanded,Furniture,Chair,1724,4,2027-02-03,Debit Card,6896
1400,Sneha,Mumbai,Furniture,Chair,4204,1,2027-02-04,Cash,4204
1401,Vishal,Mumbai,Clothing,Jacket,3990,5,2027-02-05,Cash,19950
1402,Sneha,Pune,Furniture,Sofa,45638,5,2027-02-06,UPI,228190
1403,Priya,Mumbai,Furniture,Sofa,18332,4,2027-02-07,Credit Card,73328
1404,Rahul,Delhi,Grocery,Tea,294,5,2027-02-08,Credit Card,1470
1405,Vishal,Pune,Electronics,Tablet,17909,4,2027-02-09,Debit Card,71636
1406,Priya,Nanded,Grocery,Oil,287,5,2027-02-10,Credit Card,1435
1407,Rahul,Mumbai,Furniture,Sofa,48491,5,2027-02-11,UPI,242455
1408,Sneha,Mumbai,Electronics,Tablet,28304,5,2027-02-12,Credit Card,141520
1409,Rahul,Mumbai,Furniture,Table,4229,4,2027-02-13,UPI,16916
1410,Rahul,Delhi,Grocery,Coffee,297,5,2027-02-14,Credit Card,1485
1411,Rahul,Pune,Grocery,Tea,121,4,2027-02-15,Debit Card,484
1412,Sneha,Delhi,Electronics,Headphones,6893,4,2027-02-16,Credit Card,27572
1413,Sneha,Nanded,Clothing,Jacket,3970,5,2027-02-17,Debit Card,19850
1414,Rahul,Delhi,Grocery,Coffee,518,1,2027-02-18,Cash,518
1415,Rahul,Nanded,Furniture,Sofa,20322,4,2027-02-19,UPI,81288
1416,Amit,Pune,Clothing,Jeans,2858,4,2027-02-20,UPI,11432
1417,Amit,Nanded,Furniture,Sofa,24311,4,2027-02-21,UPI,97244
1418,Priya,Delhi,Clothing,Jeans,1156,5,2027-02-22,Debit Card,5780
1419,Priya,Nanded,Clothing,T-Shirt,1348,2,2027-02-23,Debit Card,2696
1420,Rahul,Nanded,Clothing,Shoes,3084,4,2027-02-24,Cash,12336
1421,Vishal,Mumbai,Grocery,Tea,217,1,2027-02-25,Cash,217
1422,Sneha,Delhi,Electronics,Laptop,36913,1,2027-02-26,Cash,36913
1423,Priya,Mumbai,Grocery,Oil,270,3,2027-02-27,Credit Card,810
1424,Vishal,Pune,Grocery,Coffee,358,2,2027-02-28,Cash,716
1425,Amit,Pune,Grocery,Rice,107,5,2027-03-01,Debit Card,535
1426,Rahul,Delhi,Furniture,Bed,33507,4,2027-03-02,Credit Card,134028
1427,Amit,Mumbai,Grocery,Tea,444,3,2027-03-03,Cash,1332
1428,Priya,Mumbai,Furniture,Chair,4666,3,2027-03-04,UPI,13998
1429,Priya,Delhi,Grocery,Rice,181,3,2027-03-05,UPI,543
1430,Sneha,Mumbai,Furniture,Bed,17422,1,2027-03-06,UPI,17422
1431,Sneha,Delhi,Grocery,Oil,291,4,2027-03-07,Debit Card,1164
1432,Priya,Mumbai,Grocery,Oil,270,5,2027-03-08,Credit Card,1350
1433,Amit,Mumbai,Grocery,Coffee,176,5,2027-03-09,UPI,880
1434,Sneha,Pune,Clothing,Jacket,2397,2,2027-03-10,Credit Card,4794
1435,Priya,Delhi,Grocery,Rice,88,2,2027-03-11,Credit Card,176
1436,Priya,Pune,Electronics,Headphones,4015,5,2027-03-12,UPI,20075
1437,Amit,Pune,Electronics,Tablet,32013,2,2027-03-13,Credit Card,64026
1438,Sneha,Nanded,Furniture,Sofa,41820,1,2027-03-14,Credit Card,41820
1439,Priya,Pune,Grocery,Tea,107,4,2027-03-15,Debit Card,428
1440,Amit,Nanded,Furniture,Chair,2160,4,2027-03-16,Cash,8640
1441,Vishal,Nanded,Furniture,Chair,2249,2,2027-03-17,UPI,4498
1442,Sneha,Pune,Clothing,T-Shirt,397,5,2027-03-18,Cash,1985
1443,Priya,Mumbai,Grocery,Tea,306,4,2027-03-19,UPI,1224
1444,Vishal,Delhi,Furniture,Sofa,42937,4,2027-03-20,Credit Card,171748
1445,Rahul,Nanded,Clothing,T-Shirt,375,2,2027-03-21,Debit Card,750
1446,Sneha,Delhi,Clothing,Jacket,4895,5,2027-03-22,Debit Card,24475
1447,Sneha,Delhi,Grocery,Tea,209,1,2027-03-23,UPI,209
1448,Amit,Nanded,Grocery,Rice,183,5,2027-03-24,Credit Card,915
1449,Amit,Delhi,Grocery,Oil,287,1,2027-03-25,Cash,287
1450,Amit,Delhi,Furniture,Sofa,46591,4,2027-03-26,UPI,186364
1451,Rahul,Mumbai,Electronics,Headphones,1498,3,2027-03-27,Cash,4494
1452,Vishal,Nanded,Clothing,Shoes,2757,5,2027-03-28,Debit Card,13785
1453,Priya,Pune,Electronics,Headphones,8505,4,2027-03-29,UPI,34020
1454,Amit,Pune,Electronics,Headphones,2235,3,2027-03-30,Cash,6705
1455,Rahul,Delhi,Electronics,Laptop,68793,4,2027-03-31,Credit Card,275172
1456,Rahul,Pune,Electronics,Laptop,74436,4,2027-04-01,Credit Card,297744
1457,Sneha,Mumbai,Furniture,Sofa,21380,2,2027-04-02,Cash,42760
1458,Sneha,Mumbai,Furniture,Sofa,28397,2,2027-04-03,Cash,56794
1459,Priya,Mumbai,Electronics,Mobile,44632,3,2027-04-04,UPI,133896
1460,Vishal,Delhi,Electronics,Headphones,4358,4,2027-04-05,Debit Card,17432
1461,Priya,Delhi,Electronics,Mobile,22545,1,2027-04-06,Cash,22545
1462,Rahul,Mumbai,Furniture,Table,9616,5,2027-04-07,Credit Card,48080
1463,Vishal,Pune,Electronics,Mobile,49425,4,2027-04-08,Credit Card,197700
1464,Rahul,Pune,Furniture,Sofa,31543,3,2027-04-09,Credit Card,94629
1465,Rahul,Delhi,Furniture,Chair,2469,1,2027-04-10,Cash,2469
1466,Vishal,Pune,Furniture,Chair,4459,3,2027-04-11,Credit Card,13377
1467,Rahul,Delhi,Electronics,Tablet,38284,1,2027-04-12,Credit Card,38284
1468,Rahul,Pune,Grocery,Tea,325,5,2027-04-13,UPI,1625
1469,Priya,Nanded,Furniture,Sofa,44700,3,2027-04-14,Debit Card,134100
1470,Sneha,Nanded,Clothing,Jeans,2618,4,2027-04-15,Cash,10472
1471,Priya,Nanded,Grocery,Oil,117,5,2027-04-16,Debit Card,585
1472,Priya,Pune,Grocery,Tea,179,5,2027-04-17,Cash,895
1473,Amit,Pune,Grocery,Rice,124,2,2027-04-18,Credit Card,248
1474,Sneha,Nanded,Grocery,Oil,231,2,2027-04-19,Debit Card,462
1475,Amit,Nanded,Electronics,Mobile,23579,5,2027-04-20,UPI,117895
1476,Sneha,Mumbai,Clothing,Jacket,4162,3,2027-04-21,Credit Card,12486
1477,Amit,Delhi,Furniture,Sofa,17258,2,2027-04-22,Debit Card,34516
1478,Priya,Mumbai,Clothing,Shoes,4777,1,2027-04-23,Debit Card,4777
1479,Rahul,Delhi,Electronics,Laptop,52620,5,2027-04-24,UPI,263100
1480,Priya,Mumbai,Electronics,Laptop,71301,1,2027-04-25,Cash,71301
1481,Vishal,Delhi,Furniture,Table,5580,1,2027-04-26,Debit Card,5580
1482,Amit,Mumbai,Grocery,Oil,251,1,2027-04-27,UPI,251
1483,Sneha,Pune,Electronics,Laptop,75347,5,2027-04-28,Credit Card,376735
1484,Priya,Nanded,Furniture,Sofa,41641,3,2027-04-29,Cash,124923
1485,Vishal,Mumbai,Furniture,Table,3069,2,2027-04-30,Cash,6138
1486,Vishal,Delhi,Electronics,Mobile,47316,3,2027-05-01,Cash,141948
1487,Rahul,Nanded,Electronics,Tablet,21431,4,2027-05-02,Cash,85724
1488,Amit,Mumbai,Furniture,Sofa,39526,5,2027-05-03,Cash,197630
1489,Rahul,Delhi,Clothing,Jacket,4018,2,2027-05-04,UPI,8036
1490,Vishal,Delhi,Grocery,Coffee,559,3,2027-05-05,Credit Card,1677
1491,Sneha,Delhi,Clothing,Jeans,2240,2,2027-05-06,Debit Card,4480
1492,Vishal,Nanded,Clothing,T-Shirt,1182,4,2027-05-07,Debit Card,4728
1493,Sneha,Mumbai,Clothing,Jacket,2934,4,2027-05-08,Cash,11736
1494,Amit,Delhi,Electronics,Tablet,17451,3,2027-05-09,Credit Card,52353
1495,Amit,Delhi,Grocery,Rice,191,2,2027-05-10,Credit Card,382
1496,Amit,Nanded,Electronics,Tablet,15782,5,2027-05-11,UPI,78910
1497,Rahul,Mumbai,Furniture,Chair,1828,2,2027-05-12,Debit Card,3656
1498,Vishal,Nanded,Electronics,Headphones,8624,5,2027-05-13,Cash,43120
1499,Priya,Nanded,Grocery,Tea,356,3,2027-05-14,Cash,1068
1500,Amit,Nanded,Electronics,Laptop,31369,1,2027-05-15,Credit Card,31369
1501,Vishal,Delhi,Grocery,Oil,124,5,2027-05-16,Debit Card,620
1502,Sneha,Delhi,Clothing,Jacket,4440,5,2027-05-17,Credit Card,22200
1503,Priya,Pune,Clothing,T-Shirt,1193,1,2027-05-18,Credit Card,1193
1504,Amit,Nanded,Clothing,Shoes,3107,1,2027-05-19,Cash,3107
1505,Amit,Delhi,Grocery,Tea,444,4,2027-05-20,UPI,1776
1506,Rahul,Pune,Electronics,Headphones,8921,3,2027-05-21,Cash,26763
1507,Amit,Nanded,Clothing,Shoes,4701,1,2027-05-22,Cash,4701
1508,Sneha,Pune,Grocery,Oil,252,1,2027-05-23,Credit Card,252
1509,Sneha,Pune,Electronics,Tablet,15810,2,2027-05-24,Debit Card,31620
1510,Rahul,Pune,Grocery,Rice,113,5,2027-05-25,UPI,565
1511,Amit,Mumbai,Clothing,Jeans,2826,2,2027-05-26,Credit Card,5652
1512,Amit,Delhi,Clothing,Jeans,1332,3,2027-05-27,Credit Card,3996
1513,Amit,Delhi,Electronics,Tablet,20110,5,2027-05-28,Credit Card,100550
1514,Priya,Nanded,Grocery,Tea,473,4,2027-05-29,Credit Card,1892
1515,Vishal,Delhi,Clothing,Shoes,4939,2,2027-05-30,Credit Card,9878
1516,Vishal,Nanded,Electronics,Laptop,79225,1,2027-05-31,Credit Card,79225
1517,Vishal,Nanded,Furniture,Sofa,48961,5,2027-06-01,Credit Card,244805
1518,Rahul,Nanded,Grocery,Tea,299,1,2027-06-02,Credit Card,299
1519,Amit,Mumbai,Electronics,Headphones,4712,3,2027-06-03,Credit Card,14136
1520,Sneha,Delhi,Grocery,Tea,265,4,2027-06-04,Credit Card,1060
1521,Sneha,Pune,Clothing,T-Shirt,1176,2,2027-06-05,UPI,2352
1522,Rahul,Nanded,Clothing,Shoes,4918,5,2027-06-06,Cash,24590
1523,Amit,Nanded,Furniture,Chair,2259,4,2027-06-07,UPI,9036
1524,Vishal,Pune,Clothing,Shoes,3243,4,2027-06-08,Debit Card,12972
1525,Vishal,Delhi,Clothing,Jacket,4112,5,2027-06-09,Cash,20560
1526,Sneha,Pune,Clothing,Jeans,1746,5,2027-06-10,UPI,8730
1527,Amit,Delhi,Furniture,Table,8126,1,2027-06-11,Cash,8126
1528,Sneha,Nanded,Electronics,Tablet,33214,3,2027-06-12,UPI,99642
1529,Vishal,Delhi,Furniture,Table,4746,4,2027-06-13,Cash,18984
1530,Priya,Pune,Electronics,Headphones,4936,5,2027-06-14,Debit Card,24680
1531,Rahul,Pune,Electronics,Mobile,38843,3,2027-06-15,Credit Card,116529
1532,Priya,Pune,Clothing,Jeans,1873,4,2027-06-16,Credit Card,7492
1533,Sneha,Mumbai,Furniture,Bed,13004,1,2027-06-17,Cash,13004
1534,Sneha,Mumbai,Grocery,Rice,165,3,2027-06-18,UPI,495
1535,Priya,Pune,Clothing,Jeans,1136,4,2027-06-19,Credit Card,4544
1536,Priya,Nanded,Clothing,T-Shirt,551,4,2027-06-20,Credit Card,2204
1537,Priya,Nanded,Electronics,Mobile,43789,1,2027-06-21,Cash,43789
1538,Amit,Nanded,Electronics,Laptop,71248,1,2027-06-22,Debit Card,71248
1539,Amit,Pune,Clothing,Jeans,2777,4,2027-06-23,Cash,11108
1540,Vishal,Mumbai,Clothing,Jeans,1383,1,2027-06-24,Credit Card,1383
1541,Vishal,Pune,Furniture,Table,5023,1,2027-06-25,Cash,5023
1542,Sneha,Pune,Clothing,Shoes,2873,2,2027-06-26,Debit Card,5746
1543,Vishal,Nanded,Clothing,T-Shirt,849,1,2027-06-27,Credit Card,849
1544,Sneha,Delhi,Furniture,Bed,39695,5,2027-06-28,Debit Card,198475
1545,Amit,Pune,Electronics,Tablet,37520,4,2027-06-29,UPI,150080
1546,Vishal,Mumbai,Furniture,Sofa,25080,5,2027-06-30,Debit Card,125400
1547,Sneha,Pune,Grocery,Oil,131,3,2027-07-01,Credit Card,393
1548,Priya,Nanded,Electronics,Tablet,38569,5,2027-07-02,Credit Card,192845
1549,Amit,Nanded,Furniture,Bed,31387,3,2027-07-03,Credit Card,94161
1550,Rahul,Mumbai,Clothing,Jacket,2614,4,2027-07-04,UPI,10456
1551,Rahul,Delhi,Clothing,Shoes,1431,3,2027-07-05,Debit Card,4293
1552,Priya,Mumbai,Furniture,Table,4896,1,2027-07-06,UPI,4896
1553,Priya,Delhi,Furniture,Table,9551,3,2027-07-07,Credit Card,28653
1554,Amit,Pune,Clothing,Jacket,2176,5,2027-07-08,Debit Card,10880
1555,Amit,Delhi,Electronics,Tablet,26657,3,2027-07-09,Cash,79971
1556,Amit,Nanded,Furniture,Bed,38202,2,2027-07-10,Credit Card,76404
1557,Amit,Nanded,Furniture,Table,8432,1,2027-07-11,UPI,8432
1558,Vishal,Nanded,Grocery,Rice,135,3,2027-07-12,Credit Card,405
1559,Amit,Nanded,Electronics,Tablet,25649,2,2027-07-13,UPI,51298
1560,Priya,Mumbai,Furniture,Sofa,29595,2,2027-07-14,UPI,59190
1561,Sneha,Mumbai,Furniture,Sofa,27116,5,2027-07-15,Credit Card,135580
1562,Sneha,Nanded,Clothing,Jacket,1994,1,2027-07-16,Credit Card,1994
1563,Rahul,Nanded,Furniture,Chair,1654,1,2027-07-17,Cash,1654
1564,Sneha,Delhi,Clothing,Jeans,2384,4,2027-07-18,Credit Card,9536
1565,Sneha,Mumbai,Electronics,Laptop,40133,3,2027-07-19,UPI,120399
1566,Priya,Mumbai,Grocery,Tea,352,2,2027-07-20,Credit Card,704
1567,Sneha,Pune,Electronics,Mobile,40226,2,2027-07-21,UPI,80452
1568,Rahul,Mumbai,Grocery,Oil,142,2,2027-07-22,UPI,284
1569,Sneha,Pune,Furniture,Chair,3165,1,2027-07-23,Credit Card,3165
1570,Vishal,Nanded,Clothing,T-Shirt,1454,2,2027-07-24,Credit Card,2908
1571,Sneha,Pune,Furniture,Chair,4076,1,2027-07-25,Cash,4076
1572,Vishal,Pune,Clothing,T-Shirt,1133,4,2027-07-26,UPI,4532
1573,Rahul,Mumbai,Clothing,Jeans,2403,1,2027-07-27,Cash,2403
1574,Amit,Mumbai,Grocery,Oil,220,3,2027-07-28,Debit Card,660
1575,Sneha,Mumbai,Electronics,Tablet,26340,5,2027-07-29,Debit Card,131700
1576,Vishal,Pune,Furniture,Bed,24369,3,2027-07-30,Cash,73107
1577,Vishal,Nanded,Furniture,Sofa,42788,4,2027-07-31,Credit Card,171152
1578,Priya,Pune,Furniture,Bed,27852,5,2027-08-01,UPI,139260
1579,Vishal,Mumbai,Electronics,Headphones,5568,5,2027-08-02,Debit Card,27840
1580,Vishal,Nanded,Clothing,Jacket,3673,5,2027-08-03,Debit Card,18365
1581,Priya,Nanded,Clothing,Jeans,802,4,2027-08-04,Credit Card,3208
1582,Priya,Delhi,Clothing,T-Shirt,552,3,2027-08-05,Cash,1656
1583,Vishal,Nanded,Clothing,Shoes,4804,1,2027-08-06,Cash,4804
1584,Amit,Pune,Grocery,Coffee,565,3,2027-08-07,UPI,1695
1585,Sneha,Mumbai,Grocery,Coffee,453,2,2027-08-08,Debit Card,906
1586,Amit,Mumbai,Grocery,Rice,90,3,2027-08-09,Debit Card,270
1587,Priya,Pune,Grocery,Rice,51,5,2027-08-10,UPI,255
1588,Sneha,Delhi,Electronics,Mobile,10029,4,2027-08-11,Credit Card,40116
1589,Sneha,Mumbai,Furniture,Sofa,34264,2,2027-08-12,Debit Card,68528
1590,Priya,Delhi,Furniture,Bed,29577,3,2027-08-13,UPI,88731
1591,Priya,Pune,Clothing,Jacket,2754,5,2027-08-14,Cash,13770
1592,Priya,Pune,Clothing,Shoes,1899,2,2027-08-15,UPI,3798
1593,Rahul,Delhi,Furniture,Bed,25157,2,2027-08-16,Debit Card,50314
1594,Priya,Nanded,Grocery,Rice,192,4,2027-08-17,Debit Card,768
1595,Sneha,Nanded,Furniture,Sofa,22406,1,2027-08-18,Debit Card,22406
1596,Vishal,Pune,Grocery,Rice,54,5,2027-08-19,Debit Card,270
1597,Sneha,Delhi,Furniture,Sofa,46299,1,2027-08-20,Credit Card,46299
1598,Vishal,Nanded,Grocery,Rice,54,4,2027-08-21,Credit Card,216
1599,Rahul,Nanded,Clothing,Shoes,2276,1,2027-08-22,Debit Card,2276
1600,Sneha,Mumbai,Clothing,Shoes,3950,4,2027-08-23,Credit Card,15800
1601,Vishal,Delhi,Grocery,Oil,290,5,2027-08-24,Credit Card,1450
1602,Vishal,Delhi,Clothing,Jacket,4319,5,2027-08-25,Debit Card,21595
1603,Rahul,Nanded,Furniture,Bed,18971,3,2027-08-26,Credit Card,56913
1604,Sneha,Mumbai,Clothing,T-Shirt,1193,4,2027-08-27,Debit Card,4772
1605,Priya,Delhi,Electronics,Tablet,24075,5,2027-08-28,Debit Card,120375
1606,Priya,Mumbai,Grocery,Rice,123,5,2027-08-29,Debit Card,615
1607,Amit,Pune,Furniture,Sofa,34992,5,2027-08-30,Debit Card,174960
1608,Amit,Mumbai,Electronics,Mobile,44284,2,2027-08-31,Credit Card,88568
1609,Amit,Mumbai,Grocery,Coffee,569,1,2027-09-01,UPI,569
1610,Amit,Mumbai,Electronics,Laptop,35749,5,2027-09-02,Debit Card,178745
1611,Sneha,Pune,Grocery,Rice,148,5,2027-09-03,UPI,740
1612,Amit,Mumbai,Clothing,Jeans,2871,2,2027-09-04,Cash,5742
1613,Rahul,Delhi,Furniture,Table,4398,5,2027-09-05,Debit Card,21990
1614,Priya,Nanded,Furniture,Table,4352,5,2027-09-06,Debit Card,21760
1615,Rahul,Delhi,Clothing,Jeans,1757,5,2027-09-07,Debit Card,8785
1616,Priya,Delhi,Furniture,Chair,3225,1,2027-09-08,UPI,3225
1617,Rahul,Delhi,Grocery,Oil,212,1,2027-09-09,Debit Card,212
1618,Amit,Nanded,Furniture,Sofa,32113,5,2027-09-10,Credit Card,160565
1619,Sneha,Mumbai,Furniture,Chair,2933,1,2027-09-11,Credit Card,2933
1620,Amit,Mumbai,Furniture,Bed,36924,5,2027-09-12,UPI,184620
1621,Priya,Nanded,Electronics,Tablet,26344,4,2027-09-13,Credit Card,105376
1622,Sneha,Mumbai,Furniture,Chair,2137,2,2027-09-14,UPI,4274
1623,Rahul,Nanded,Grocery,Coffee,302,1,2027-09-15,Cash,302
1624,Rahul,Delhi,Grocery,Coffee,431,5,2027-09-16,UPI,2155
1625,Vishal,Delhi,Furniture,Bed,15848,3,2027-09-17,Credit Card,47544
1626,Sneha,Mumbai,Grocery,Rice,145,5,2027-09-18,Cash,725
1627,Sneha,Mumbai,Grocery,Coffee,231,2,2027-09-19,Cash,462
1628,Sneha,Mumbai,Electronics,Laptop,50252,2,2027-09-20,Credit Card,100504
1629,Rahul,Nanded,Furniture,Chair,2698,4,2027-09-21,UPI,10792
1630,Amit,Pune,Clothing,Jacket,4926,1,2027-09-22,Credit Card,4926
1631,Rahul,Delhi,Furniture,Sofa,46918,2,2027-09-23,UPI,93836
1632,Amit,Delhi,Clothing,T-Shirt,1484,3,2027-09-24,Debit Card,4452
1633,Rahul,Mumbai,Clothing,Jeans,2828,4,2027-09-25,Cash,11312
1634,Vishal,Mumbai,Grocery,Oil,242,3,2027-09-26,Debit Card,726
1635,Vishal,Mumbai,Clothing,Jacket,2360,2,2027-09-27,UPI,4720
1636,Vishal,Mumbai,Clothing,T-Shirt,389,5,2027-09-28,UPI,1945
1637,Amit,Nanded,Clothing,Jacket,4933,3,2027-09-29,Cash,14799
1638,Sneha,Nanded,Grocery,Coffee,241,2,2027-09-30,Credit Card,482
1639,Priya,Mumbai,Clothing,Shoes,1359,4,2027-10-01,Cash,5436
1640,Priya,Nanded,Clothing,Shoes,3167,5,2027-10-02,Debit Card,15835
1641,Rahul,Nanded,Furniture,Sofa,22648,4,2027-10-03,Credit Card,90592
1642,Sneha,Delhi,Clothing,T-Shirt,396,5,2027-10-04,Credit Card,1980
1643,Sneha,Pune,Electronics,Mobile,14615,4,2027-10-05,Credit Card,58460
1644,Rahul,Nanded,Furniture,Bed,22377,1,2027-10-06,Debit Card,22377
1645,Sneha,Delhi,Electronics,Mobile,46038,3,2027-10-07,UPI,138114
1646,Vishal,Pune,Furniture,Chair,1143,3,2027-10-08,Debit Card,3429
1647,Amit,Pune,Furniture,Sofa,19522,2,2027-10-09,UPI,39044
1648,Vishal,Nanded,Grocery,Coffee,227,2,2027-10-10,Cash,454
1649,Rahul,Mumbai,Clothing,Shoes,4640,3,2027-10-11,UPI,13920
1650,Priya,Nanded,Furniture,Chair,2996,1,2027-10-12,UPI,2996
1651,Priya,Nanded,Clothing,Shoes,1979,4,2027-10-13,Cash,7916
1652,Vishal,Delhi,Furniture,Chair,3741,4,2027-10-14,Credit Card,14964
1653,Priya,Delhi,Furniture,Bed,26500,3,2027-10-15,Credit Card,79500
1654,Vishal,Mumbai,Electronics,Laptop,79994,3,2027-10-16,Debit Card,239982
1655,Rahul,Delhi,Grocery,Rice,166,5,2027-10-17,Cash,830
1656,Amit,Pune,Electronics,Headphones,1004,1,2027-10-18,Credit Card,1004
1657,Amit,Pune,Furniture,Bed,21865,4,2027-10-19,UPI,87460
1658,Sneha,Delhi,Furniture,Table,7169,3,2027-10-20,Cash,21507
1659,Amit,Delhi,Electronics,Laptop,60696,3,2027-10-21,UPI,182088
1660,Amit,Delhi,Furniture,Sofa,39692,5,2027-10-22,Debit Card,198460
1661,Vishal,Nanded,Electronics,Laptop,62332,4,2027-10-23,UPI,249328
1662,Amit,Nanded,Electronics,Mobile,19374,4,2027-10-24,Cash,77496
1663,Priya,Delhi,Electronics,Headphones,4410,5,2027-10-25,Debit Card,22050
